VoteKit RankProfile
Candidates
(Terrence Hayes:Terren),(Cayle Tern:Cayle ),(Michael (Mike) Sands:Michae),(Thomas Shervey:Thomas),(Loretta Smith:Lorett),(Noah Ernst:Noah E),(Deian Salazar:Deian ),(Joe Furi:Joe Fu),(Peggy Sue Owens:Peggy ),(Jamie Dunphy:Jamie ),(Joe Allen:Joe Al),(Timur Ender:Timur ),(David Linn:David ),(Steph Routh:Steph ),(Doug Clove:Doug C),(Candace Avalos:Candac)
Max Ranking Length
6
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,&,Weight,&
{'Deian '},{'Thomas'},{'David '},,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'David '},{'Michae'},{'Thomas'},{'Jamie '},{'Joe Al'},{'Joe Fu'},&,1.0,&
{'Lorett'},{'Steph '},,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Noah E'},{'Lorett'},{'Candac'},{'Steph '},{'Timur '},{'Jamie '},&,1.0,&
{'Lorett'},{'Jamie '},{'Joe Al'},{'Michae'},{'Terren'},{'Steph '},&,1.0,&
{'Lorett'},{'Cayle '},{'Joe Al'},{'Candac'},{'Thomas'},{'Terren'},&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Cayle '},{'Jamie '},{'David '},&,1.0,&
{'Steph '},{'Jamie '},{'Candac'},,,,&,1.0,&
{'Peggy '},{'Noah E'},{'Cayle '},{'Deian '},{'Lorett'},{'Jamie '},&,1.0,&
{'Steph '},{'Joe Al'},{'Doug C'},{'Jamie '},{'Michae'},{'David '},&,1.0,&
{'Jamie '},{'Doug C'},{'Noah E'},,,,&,1.0,&
{'Michae'},{'Lorett'},{'Terren'},,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Jamie '},{'Steph '},,,,,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Jamie '},{'Steph '},{'David '},&,1.0,&
{'Michae'},{'Deian '},{'Doug C'},{'Candac'},{'Lorett'},,&,1.0,&
{'Deian '},{'Joe Al'},{'Joe Fu'},{'Steph '},{'Lorett'},{'Noah E'},&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},{'Timur '},{'Doug C'},{'Terren'},&,1.0,&
{'Candac'},{'Lorett'},{'David '},{'Joe Fu'},{'Steph '},,&,1.0,&
{'Doug C'},{'Michae'},{'Noah E'},,,,&,1.0,&
{'Candac'},{'Jamie '},{'Cayle '},{'Lorett'},{'Steph '},{'Terren'},&,1.0,&
{'Timur '},{'Doug C'},{'Michae'},{'Lorett'},{'Thomas'},,&,1.0,&
{'Steph '},{'Candac'},{'Jamie '},{'Timur '},,,&,1.0,&
{'Steph '},{'Candac'},{'Jamie '},,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},,,,&,1.0,&
{'Steph '},{'Jamie '},{'Candac'},,,,&,1.0,&
{'Terren'},{'Jamie '},{'Lorett'},{'Timur '},,,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Terren'},{'Noah E'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Lorett'},{'Steph '},{'Timur '},,,,&,1.0,&
{'Timur '},{'Doug C'},{'Michae'},{'Lorett'},{'Thomas'},,&,1.0,&
{'David '},{'Candac'},{'Cayle '},,,,&,1.0,&
{'Steph '},{'Terren'},{'Noah E'},{'Candac'},{'Timur '},{'Jamie '},&,1.0,&
{'Terren'},{'Candac'},{'Deian '},{'Cayle '},,,&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},{'Timur '},{'Doug C'},{'Terren'},&,1.0,&
{'Joe Al'},{'Cayle '},{'Michae'},,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Steph '},{'Terren'},{'Candac'},{'David '},{'Cayle '},{'Doug C'},&,1.0,&
{'Candac'},{'Joe Fu'},{'Deian '},{'Steph '},{'Cayle '},{'Jamie '},&,1.0,&
{'Terren'},{'Jamie '},{'Candac'},{'Timur '},,,&,1.0,&
{'Joe Al'},{'Michae'},{'Thomas'},,,,&,1.0,&
{'Jamie '},{'Candac'},{'Peggy '},,,,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},,,&,1.0,&
{'Steph '},{'Candac'},{'Jamie '},,,,&,1.0,&
{'Candac'},{'Noah E'},{'Timur '},{'Terren'},{'Lorett'},{'Steph '},&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Candac'},{'Lorett'},{'Cayle '},{'Doug C'},{'Deian '},{'Michae'},&,1.0,&
{'Lorett'},{'Deian '},,,,,&,1.0,&
{'Terren'},{'Steph '},{'Noah E'},,,,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Steph '},{'Thomas'},{'Terren'},{'Lorett'},{'Deian '},{'Joe Fu'},&,1.0,&
{'Deian '},{'Joe Fu'},,,,,&,1.0,&
{'Terren'},{'David '},,,,,&,1.0,&
{'Peggy '},{'Deian '},{'Joe Fu'},,,,&,1.0,&
{'Lorett'},{'Terren'},{'Candac'},,,,&,1.0,&
{'Peggy '},{'Timur '},{'Noah E'},,,,&,1.0,&
{'Timur '},{'Doug C'},{'Joe Fu'},{'Terren'},{'Joe Al'},{'Lorett'},&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Thomas'},{'Timur '},{'Candac'},{'Cayle '},{'Joe Al'},{'Joe Fu'},&,1.0,&
{'Noah E'},{'Deian '},{'Terren'},{'Jamie '},{'Steph '},{'Lorett'},&,1.0,&
{'Jamie '},{'Lorett'},,,,,&,1.0,&
{'Candac'},{'Noah E'},{'Lorett'},,,,&,1.0,&
{'Terren'},{'Timur '},{'Steph '},{'Lorett'},{'Cayle '},{'Candac'},&,1.0,&
{'Terren'},{'Candac'},{'Noah E'},,,,&,1.0,&
{'Doug C'},{'Noah E'},{'Lorett'},{'Terren'},{'Cayle '},{'Joe Fu'},&,1.0,&
{'Lorett'},{'Timur '},{'Candac'},{'Terren'},{'Steph '},{'David '},&,1.0,&
{'Steph '},{'Jamie '},,,,,&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'Terren'},{'Noah E'},{'Doug C'},,,,&,1.0,&
{'Michae'},{'Timur '},{'Candac'},{'Steph '},{'Lorett'},,&,1.0,&
{'Lorett'},{'Terren'},{'Noah E'},{'Michae'},{'David '},{'Cayle '},&,1.0,&
{'Steph '},{'Peggy '},,,,,&,1.0,&
{'Terren'},{'Doug C'},{'Michae'},{'Lorett'},{'Jamie '},{'Joe Fu'},&,1.0,&
{'Cayle '},{'Doug C'},{'Lorett'},,,,&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Timur '},{'Doug C'},{'Lorett'},,,,&,1.0,&
{'Lorett'},{'Candac'},{'Terren'},,,,&,1.0,&
{'Lorett'},{'Terren'},{'Doug C'},,,,&,1.0,&
{'Jamie '},{'Steph '},{'Timur '},,,,&,1.0,&
{'Steph '},{'Noah E'},{'Deian '},{'Terren'},{'Joe Fu'},{'Lorett'},&,1.0,&
{'Timur '},{'Deian '},{'David '},{'Candac'},{'Thomas'},{'Terren'},&,1.0,&
{'Steph '},{'Lorett'},,,,,&,1.0,&
{'Joe Fu'},{'David '},{'Thomas'},{'Terren'},{'Steph '},{'Jamie '},&,1.0,&
{'Jamie '},{'Michae'},{'Candac'},{'Cayle '},{'David '},,&,1.0,&
{'Candac'},{'Terren'},{'Cayle '},{'Deian '},{'Jamie '},{'Thomas'},&,1.0,&
{'Candac'},{'Timur '},{'Jamie '},,,,&,1.0,&
{'Lorett'},{'Steph '},{'Candac'},,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},{'Cayle '},{'Lorett'},&,1.0,&
{'Noah E'},{'Doug C'},{'Peggy '},{'Candac'},,,&,1.0,&
{'Noah E'},{'Terren'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Steph '},{'Timur '},,,,,&,1.0,&
{'Jamie '},{'Doug C'},{'Noah E'},{'David '},,,&,1.0,&
{'Steph '},{'Joe Fu'},{'Jamie '},,,,&,1.0,&
{'Steph '},{'Terren'},{'Noah E'},{'Candac'},{'Timur '},{'Jamie '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Terren'},{'Lorett'},{'Noah E'},{'David '},{'Deian '},{'Steph '},&,1.0,&
{'Thomas'},{'Peggy '},{'Jamie '},{'Michae'},,,&,1.0,&
{'Steph '},{'Jamie '},{'Terren'},{'Candac'},{'Timur '},{'Noah E'},&,1.0,&
{'Candac'},{'Cayle '},{'Jamie '},{'Steph '},,,&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Steph '},{'Joe Fu'},{'Jamie '},,,,&,1.0,&
{'Cayle '},{'David '},{'Jamie '},{'Steph '},{'Thomas'},{'Lorett'},&,1.0,&
{'Terren'},{'Steph '},{'Lorett'},{'Deian '},{'Doug C'},,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Joe Al'},{'David '},{'Lorett'},&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},,,,&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Lorett'},{'Noah E'},,,,,&,1.0,&
{'Terren'},{'Noah E'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Terren'},{'Jamie '},{'Timur '},{'Lorett'},{'Candac'},{'Steph '},&,1.0,&
{'Jamie '},{'Candac'},{'Cayle '},,,,&,1.0,&
{'Peggy '},{'Lorett'},{'Steph '},{'Jamie '},{'Candac'},,&,1.0,&
{'Timur '},{'Jamie '},{'Steph '},{'Lorett'},{'David '},{'Thomas'},&,1.0,&
{'Doug C'},{'Deian '},{'Thomas'},{'Timur '},{'Noah E'},{'Cayle '},&,1.0,&
{'Lorett'},{'Terren'},,,,,&,1.0,&
{'Noah E'},{'Terren'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Steph '},{'Jamie '},{'Terren'},{'Candac'},{'Timur '},{'Noah E'},&,1.0,&
{'David '},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Candac'},{'Jamie '},{'Terren'},{'Timur '},,,&,1.0,&
{'Candac'},{'Lorett'},{'Steph '},{'Peggy '},{'Cayle '},{'Thomas'},&,1.0,&
{'Thomas'},{'Timur '},{'Candac'},{'Cayle '},{'Joe Al'},{'Joe Fu'},&,1.0,&
{'Steph '},{'Candac'},{'Jamie '},{'Timur '},{'David '},{'Noah E'},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},{'Timur '},{'Lorett'},,&,1.0,&
{'Candac'},{'Steph '},{'Lorett'},,,,&,1.0,&
{'Terren'},{'Lorett'},{'Candac'},{'Timur '},{'Cayle '},{'Thomas'},&,1.0,&
{'Noah E'},{'Jamie '},{'Steph '},{'Candac'},{'Lorett'},{'Terren'},&,1.0,&
{'Lorett'},{'Steph '},,,,,&,1.0,&
{'Deian '},{'Thomas'},{'David '},,,,&,1.0,&
{'Lorett'},{'Terren'},{'Noah E'},{'Michae'},{'Doug C'},{'Timur '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'Steph '},{'Candac'},{'Timur '},{'Jamie '},,,&,1.0,&
{'Steph '},{'Terren'},{'Timur '},{'Lorett'},{'Candac'},{'Deian '},&,1.0,&
{'Terren'},{'Lorett'},,,,,&,1.0,&
{'Joe Al'},{'Lorett'},{'Michae'},{'Noah E'},{'Steph '},{'Cayle '},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Steph '},{'Jamie '},{'Candac'},,,,&,1.0,&
{'Timur '},{'Joe Fu'},{'David '},{'Candac'},{'Noah E'},{'Joe Al'},&,1.0,&
{'Noah E'},{'David '},{'Cayle '},{'Lorett'},{'Terren'},{'Jamie '},&,1.0,&
{'Michae'},{'Lorett'},,,,,&,1.0,&
{'Cayle '},,,,,,&,1.0,&
{'David '},,,,,,&,1.0,&
{'Lorett'},{'Jamie '},,,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},,,&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},,,,&,1.0,&
{'Terren'},{'David '},{'Joe Fu'},{'Lorett'},{'Jamie '},{'Noah E'},&,1.0,&
{'Timur '},{'Steph '},{'Lorett'},{'Jamie '},{'Candac'},,&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},{'Lorett'},,,&,1.0,&
{'Noah E'},{'Terren'},{'Doug C'},,,,&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Lorett'},{'Steph '},{'Candac'},{'Michae'},,,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Jamie '},{'Steph '},,&,1.0,&
{'Candac'},{'Timur '},{'Lorett'},{'Steph '},{'Terren'},,&,1.0,&
{'Jamie '},{'Lorett'},{'Deian '},{'Peggy '},{'David '},{'Cayle '},&,1.0,&
{'Terren'},{'Lorett'},{'Joe Fu'},{'Doug C'},,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Doug C'},{'Joe Fu'},{'Deian '},{'Thomas'},,,&,1.0,&
{'Noah E'},{'Peggy '},{'Timur '},{'Joe Al'},{'Candac'},{'Lorett'},&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Michae'},{'Steph '},{'Candac'},{'Joe Fu'},{'David '},,&,1.0,&
{'Timur '},{'Terren'},{'Jamie '},{'Lorett'},{'Steph '},{'Candac'},&,1.0,&
{'Lorett'},{'Steph '},{'Cayle '},,,,&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'Jamie '},{'Candac'},{'Timur '},{'Steph '},,,&,1.0,&
{'Noah E'},{'David '},{'Lorett'},{'Terren'},{'Michae'},{'Steph '},&,1.0,&
{'Lorett'},{'Steph '},{'Candac'},,,,&,1.0,&
{'Deian '},{'Lorett'},{'Terren'},{'Jamie '},{'Doug C'},{'David '},&,1.0,&
{'Lorett'},{'Noah E'},,,,,&,1.0,&
{'Lorett'},{'Noah E'},,,,,&,1.0,&
{'Deian '},{'Lorett'},{'Steph '},{'Jamie '},{'Joe Fu'},{'David '},&,1.0,&
{'Terren'},{'Jamie '},{'Lorett'},{'Steph '},{'Candac'},{'Thomas'},&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},,,,&,1.0,&
{'Noah E'},{'Cayle '},{'Doug C'},,,,&,1.0,&
{'Candac'},{'Lorett'},{'Steph '},{'Terren'},{'Jamie '},{'Timur '},&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Cayle '},{'Deian '},{'Timur '},{'Terren'},{'Steph '},{'Candac'},&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Candac'},{'Lorett'},{'Terren'},{'Jamie '},{'Steph '},{'Cayle '},&,1.0,&
{'Lorett'},{'Terren'},{'Noah E'},{'Jamie '},,,&,1.0,&
{'Timur '},{'Lorett'},{'Candac'},{'David '},,,&,1.0,&
{'Joe Fu'},{'Michae'},{'Steph '},{'Doug C'},{'Candac'},{'Joe Al'},&,1.0,&
{'Timur '},{'Candac'},,,,,&,1.0,&
{'Cayle '},{'Candac'},{'Steph '},{'Jamie '},,,&,1.0,&
{'Cayle '},,,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Jamie '},{'Timur '},{'Candac'},{'Steph '},,,&,1.0,&
{'Steph '},{'Lorett'},{'Candac'},,,,&,1.0,&
{'Timur '},{'Candac'},{'Deian '},{'Jamie '},{'Terren'},{'Lorett'},&,1.0,&
{'Candac'},{'Steph '},{'Noah E'},{'Lorett'},{'Terren'},{'Jamie '},&,1.0,&
{'Peggy '},{'Lorett'},,,,,&,1.0,&
{'Cayle '},{'Timur '},{'Candac'},{'Jamie '},{'Lorett'},,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Michae'},{'Terren'},,&,1.0,&
{'Lorett'},{'Noah E'},{'Terren'},,,,&,1.0,&
{'Candac'},{'Timur '},{'Cayle '},{'David '},,,&,1.0,&
{'Noah E'},{'David '},{'Joe Al'},{'Michae'},{'Terren'},{'Joe Fu'},&,1.0,&
{'Candac'},{'Joe Fu'},{'Steph '},,,,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Candac'},{'Lorett'},{'Jamie '},,,,&,1.0,&
{'Peggy '},{'Lorett'},,,,,&,1.0,&
{'Candac'},{'Lorett'},{'Doug C'},{'Terren'},{'Thomas'},{'Steph '},&,1.0,&
{'Doug C'},{'Steph '},{'David '},{'Noah E'},{'Deian '},{'Thomas'},&,1.0,&
{'Michae'},{'Jamie '},{'Steph '},{'Candac'},,,&,1.0,&
{'Steph '},{'Noah E'},{'Doug C'},{'Joe Fu'},{'Thomas'},{'Lorett'},&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Cayle '},{'Jamie '},,&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},{'Timur '},{'Cayle '},{'Lorett'},&,1.0,&
{'Cayle '},{'Lorett'},{'Jamie '},,,,&,1.0,&
{'Noah E'},{'Steph '},{'Jamie '},,,,&,1.0,&
{'Doug C'},{'Joe Fu'},{'Terren'},{'Deian '},,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},,,&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},{'Timur '},,,&,1.0,&
{'Lorett'},{'Steph '},{'Candac'},{'Peggy '},{'Terren'},{'Jamie '},&,1.0,&
{'Timur '},{'Steph '},{'Jamie '},,,,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Noah E'},{'Doug C'},{'Lorett'},,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},,,&,1.0,&
{'Timur '},{'Terren'},{'Candac'},{'Steph '},{'Deian '},{'Lorett'},&,1.0,&
{'Timur '},{'Candac'},{'Terren'},{'Steph '},{'Noah E'},{'Lorett'},&,1.0,&
{'Candac'},{'Lorett'},{'Steph '},{'David '},{'Cayle '},{'Joe Al'},&,1.0,&
{'Doug C'},{'Lorett'},{'Terren'},{'Steph '},{'David '},{'Candac'},&,1.0,&
{'Doug C'},{'Thomas'},,,,,&,1.0,&
{'David '},{'Deian '},,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Terren'},{'Lorett'},{'Candac'},{'Michae'},{'Deian '},{'Steph '},&,1.0,&
{'Terren'},{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'David '},&,1.0,&
{'Cayle '},{'Joe Al'},{'Candac'},{'Doug C'},{'Terren'},{'Jamie '},&,1.0,&
{'Noah E'},{'Doug C'},{'Terren'},{'Lorett'},{'Deian '},{'Joe Fu'},&,1.0,&
{'David '},{'Doug C'},{'Lorett'},{'Terren'},{'Deian '},{'Steph '},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},{'Noah E'},{'Lorett'},&,1.0,&
{'David '},{'Cayle '},{'Jamie '},{'Steph '},,,&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},{'Lorett'},{'Cayle '},,&,1.0,&
{'Timur '},{'Cayle '},{'Steph '},{'Jamie '},{'Candac'},{'Michae'},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Jamie '},{'Steph '},,&,1.0,&
{'Steph '},{'Jamie '},{'Terren'},{'Candac'},{'Doug C'},{'Thomas'},&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},{'Lorett'},,,&,1.0,&
{'Joe Al'},{'Candac'},{'Peggy '},{'Thomas'},{'Doug C'},{'David '},&,1.0,&
{'Terren'},{'Steph '},{'Lorett'},{'Cayle '},,,&,1.0,&
{'Noah E'},{'Joe Fu'},{'Thomas'},{'Doug C'},{'Joe Al'},{'Michae'},&,1.0,&
{'Cayle '},{'Candac'},{'Lorett'},{'Steph '},{'Terren'},{'Timur '},&,1.0,&
{'Timur '},{'Jamie '},{'Candac'},{'Steph '},{'Peggy '},{'Noah E'},&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Steph '},{'Candac'},{'Cayle '},{'Timur '},{'David '},{'Jamie '},&,1.0,&
{'Noah E'},{'Candac'},{'Deian '},{'David '},{'Joe Al'},{'Steph '},&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Jamie '},{'Lorett'},{'Steph '},{'Candac'},{'Peggy '},{'Deian '},&,1.0,&
{'Doug C'},{'Noah E'},,,,,&,1.0,&
{'Candac'},{'Timur '},{'Jamie '},{'Steph '},,,&,1.0,&
{'Steph '},{'Candac'},{'Timur '},{'Jamie '},{'Peggy '},{'Terren'},&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Noah E'},{'Terren'},{'Lorett'},,,,&,1.0,&
{'Joe Al'},{'Joe Fu'},,,,,&,1.0,&
{'Timur '},{'Joe Al'},{'David '},{'Doug C'},{'Joe Fu'},{'Thomas'},&,1.0,&
{'Candac'},{'Steph '},{'Terren'},{'Timur '},{'Jamie '},{'Lorett'},&,1.0,&
{'Lorett'},{'Thomas'},,,,,&,1.0,&
{'Cayle '},{'Noah E'},{'Lorett'},{'Joe Fu'},{'Doug C'},{'Timur '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Timur '},{'Candac'},{'Terren'},{'Deian '},{'Jamie '},{'Lorett'},&,1.0,&
{'Deian '},,,,,,&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Timur '},{'Candac'},{'David '},{'Steph '},{'Cayle '},{'Jamie '},&,1.0,&
{'Noah E'},{'David '},{'Cayle '},{'Doug C'},{'Michae'},{'Steph '},&,1.0,&
{'Candac'},{'Noah E'},{'Michae'},{'Doug C'},{'Timur '},{'Lorett'},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},{'Noah E'},{'Cayle '},&,1.0,&
{'David '},{'Noah E'},{'Joe Fu'},{'Lorett'},{'Terren'},{'Timur '},&,1.0,&
{'Deian '},{'Cayle '},{'Michae'},{'Joe Al'},{'Lorett'},{'Jamie '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Cayle '},&,1.0,&
{'Cayle '},,,,,,&,1.0,&
{'Peggy '},{'Timur '},{'Candac'},{'David '},{'Doug C'},,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Joe Al'},{'Peggy '},{'Doug C'},{'Joe Fu'},{'Michae'},{'Thomas'},&,1.0,&
{'Jamie '},{'Timur '},{'Candac'},{'Steph '},{'David '},,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Timur '},{'Deian '},{'David '},{'Candac'},{'Thomas'},{'Terren'},&,1.0,&
{'Jamie '},{'Lorett'},{'Terren'},,,,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'David '},{'Michae'},{'Cayle '},{'Noah E'},{'Lorett'},{'Terren'},&,1.0,&
{'Jamie '},{'Timur '},{'Candac'},{'Lorett'},{'Steph '},{'Thomas'},&,1.0,&
{'Lorett'},{'Noah E'},{'Joe Al'},{'Cayle '},{'Michae'},{'Terren'},&,1.0,&
{'Terren'},{'Noah E'},{'Candac'},,,,&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Candac'},{'Steph '},{'Thomas'},{'Cayle '},{'David '},,&,1.0,&
{'Noah E'},{'Terren'},{'Michae'},{'Lorett'},{'Joe Fu'},{'Jamie '},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},{'Lorett'},{'Noah E'},&,1.0,&
{'Steph '},{'Timur '},{'Lorett'},{'Terren'},{'Candac'},{'Cayle '},&,1.0,&
{'Terren'},{'Noah E'},{'Doug C'},,,,&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'David '},{'Candac'},{'Doug C'},{'Deian '},{'Terren'},{'Peggy '},&,1.0,&
{'Terren'},{'Lorett'},{'Michae'},{'Joe Al'},{'Noah E'},{'David '},&,1.0,&
{'Noah E'},{'Terren'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Candac'},{'Peggy '},{'Steph '},{'Timur '},{'Cayle '},,&,1.0,&
{'Noah E'},{'Doug C'},,,,,&,1.0,&
{'Noah E'},{'Joe Al'},{'Michae'},{'David '},{'Thomas'},{'Jamie '},&,1.0,&
{'Steph '},{'Thomas'},{'Terren'},{'Lorett'},{'Deian '},{'Joe Fu'},&,1.0,&
{'Noah E'},{'Deian '},,,,,&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'Jamie '},{'Steph '},{'Doug C'},{'Deian '},,,&,1.0,&
{'Jamie '},{'Noah E'},{'Steph '},{'Joe Fu'},{'Deian '},{'Doug C'},&,1.0,&
{'Joe Fu'},{'Michae'},,,,,&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},,,,&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Jamie '},{'Peggy '},{'Noah E'},{'Terren'},{'Lorett'},{'Deian '},&,1.0,&
{'Steph '},{'Lorett'},{'Thomas'},{'Jamie '},{'Peggy '},,&,1.0,&
{'Doug C'},{'Candac'},{'Noah E'},{'Joe Fu'},{'Terren'},{'Joe Al'},&,1.0,&
{'Steph '},{'Timur '},,,,,&,1.0,&
{'Jamie '},{'Timur '},{'Steph '},{'Candac'},{'Michae'},{'David '},&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},{'Timur '},{'Lorett'},{'Terren'},&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Noah E'},{'Terren'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Jamie '},,,&,1.0,&
{'Doug C'},,,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Noah E'},{'Deian '},,,,,&,1.0,&
{'Joe Fu'},{'Joe Al'},{'David '},,,,&,1.0,&
{'David '},,,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Terren'},{'Jamie '},{'Candac'},{'Timur '},{'Cayle '},{'David '},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Lorett'},{'Steph '},{'Jamie '},{'Doug C'},{'David '},{'Joe Al'},&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Candac'},{'Timur '},{'Cayle '},{'Jamie '},{'Steph '},,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Steph '},{'Jamie '},,&,1.0,&
{'Steph '},{'Candac'},{'Jamie '},{'Timur '},,,&,1.0,&
{'Candac'},{'Terren'},{'Timur '},{'Jamie '},,,&,1.0,&
{'Terren'},{'Steph '},{'Lorett'},{'Jamie '},,,&,1.0,&
{'Thomas'},{'Steph '},{'Terren'},{'Michae'},{'Noah E'},,&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Terren'},{'Timur '},{'Candac'},{'Joe Al'},{'Cayle '},{'David '},&,1.0,&
{'Joe Al'},{'Timur '},{'Doug C'},,,,&,1.0,&
