VoteKit RankProfile
Candidates
(Laura Streib:Laura ),(Michelle DePass:Michel),(Nabil Zaghloul:Nabil ),(Jennifer Park:Jennif),(Will Mespelt:Will M),(Debbie Kitchin:Debbie),(Chris Olson:Chris ),(Jonathan Tasini:Jonath),(Antonio Jamal PettyJohnBlue:Antoni),(Nat West:Nat We),(Reuben Berlin:Reuben),(Marnie Glickman:Marnie),(Sameer Kanal:Sameer),(Tiffani Penson:Tiffan),(Elana Pirtle-Guiney:Elana ),(Sam Sachs:Sam Sa),(Dan Ryan:Dan Ry),(Bob Simril:Bob Si),(Liz Taylor:Liz Ta),(Mariah Hudson:Mariah),(Michael (Mike) Marshall:Michae),(James Armstrong:James )
Max Ranking Length
6
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,&,Weight,&
{'Tiffan'},{'Dan Ry'},{'Mariah'},{'Liz Ta'},{'James '},{'Bob Si'},&,1.0,&
{'Sameer'},{'Chris '},{'Marnie'},{'Jennif'},{'Tiffan'},{'Jonath'},&,1.0,&
{'Dan Ry'},{'Jonath'},{'Debbie'},,,,&,1.0,&
{'Dan Ry'},{'Will M'},{'Michae'},,,,&,1.0,&
{'Sameer'},{'Nat We'},{'Marnie'},{'Elana '},{'Jonath'},,&,1.0,&
{'Sameer'},{'Michel'},{'Nat We'},{'Jonath'},{'Marnie'},{'Jennif'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},{'Sameer'},{'Jonath'},{'Nabil '},&,1.0,&
{'Mariah'},{'Dan Ry'},{'Michae'},{'Nabil '},{'Tiffan'},{'Elana '},&,1.0,&
{'Marnie'},{'Michel'},{'Nat We'},{'Sameer'},,,&,1.0,&
{'Chris '},{'Jonath'},{'Sameer'},{'Bob Si'},{'Michae'},{'Elana '},&,1.0,&
{'Michae'},{'Jonath'},{'Sameer'},{'Debbie'},{'Nabil '},{'Nat We'},&,1.0,&
{'Chris '},{'Jennif'},{'Jonath'},{'Michae'},{'Sameer'},{'Tiffan'},&,1.0,&
{'Michel'},{'Marnie'},,,,,&,1.0,&
{'Tiffan'},{'Michel'},{'Dan Ry'},,,,&,1.0,&
{'Tiffan'},{'Michel'},{'Dan Ry'},,,,&,1.0,&
{'Will M'},{'Reuben'},{'Debbie'},,,,&,1.0,&
{'Nat We'},{'Marnie'},{'Elana '},{'Tiffan'},,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Nat We'},{'James '},{'Michae'},{'Michel'},&,1.0,&
{'Dan Ry'},{'Will M'},{'Michae'},{'Mariah'},{'James '},{'Nabil '},&,1.0,&
{'Michel'},{'Sameer'},{'Elana '},{'Dan Ry'},,,&,1.0,&
{'Michae'},{'Tiffan'},{'Dan Ry'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Nat We'},{'James '},{'Michae'},{'Michel'},&,1.0,&
{'Dan Ry'},{'Michae'},{'Sameer'},{'Nat We'},{'Elana '},{'Nabil '},&,1.0,&
{'Elana '},{'Michel'},{'Jonath'},{'Sameer'},,,&,1.0,&
{'Dan Ry'},{'Michae'},{'Mariah'},{'Nat We'},{'Sam Sa'},{'Nabil '},&,1.0,&
{'Jonath'},{'Tiffan'},{'Sameer'},,,,&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Sameer'},{'Jonath'},{'Chris '},{'Jennif'},{'Marnie'},,&,1.0,&
{'Dan Ry'},{'Chris '},{'Sam Sa'},{'Mariah'},{'Michae'},{'Marnie'},&,1.0,&
{'Bob Si'},{'Mariah'},{'Michae'},{'Will M'},,,&,1.0,&
{'Tiffan'},{'Debbie'},,,,,&,1.0,&
{'Marnie'},{'Tiffan'},{'Jonath'},,,,&,1.0,&
{'Nat We'},{'Dan Ry'},{'Tiffan'},,,,&,1.0,&
{'Liz Ta'},,,,,,&,1.0,&
{'Jonath'},{'Elana '},{'Nat We'},,,,&,1.0,&
{'Tiffan'},{'Bob Si'},{'Mariah'},{'Dan Ry'},,,&,1.0,&
{'Nat We'},{'Elana '},{'Michel'},{'Dan Ry'},{'Mariah'},,&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Will M'},{'Laura '},,,,,&,1.0,&
{'Will M'},{'Laura '},,,,,&,1.0,&
{'Michae'},{'Marnie'},,,,,&,1.0,&
{'Sameer'},{'Dan Ry'},{'Tiffan'},,,,&,1.0,&
{'Michel'},{'Tiffan'},{'Mariah'},{'Sameer'},,,&,1.0,&
{'Tiffan'},{'Sameer'},{'Michel'},{'Jonath'},,,&,1.0,&
{'Elana '},{'Nat We'},{'Marnie'},{'Michel'},{'Sameer'},{'Debbie'},&,1.0,&
{'Reuben'},{'Will M'},{'Tiffan'},,,,&,1.0,&
{'Debbie'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Sameer'},{'Elana '},{'Chris '},{'Tiffan'},,,&,1.0,&
{'James '},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Marnie'},,,,,,&,1.0,&
{'Nat We'},{'Sam Sa'},{'Sameer'},{'Jennif'},{'Bob Si'},{'Nabil '},&,1.0,&
{'Bob Si'},{'Sameer'},{'Tiffan'},{'Liz Ta'},{'Marnie'},{'Nat We'},&,1.0,&
{'Elana '},{'Jonath'},{'Nat We'},{'Sameer'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Nabil '},,,,,,&,1.0,&
{'Sameer'},{'Nat We'},{'Debbie'},{'James '},,,&,1.0,&
{'Michel'},{'Sameer'},{'Nat We'},{'Elana '},{'Marnie'},{'Debbie'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Dan Ry'},{'Tiffan'},{'Nat We'},&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Tiffan'},{'Nat We'},{'Bob Si'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Mariah'},{'James '},{'Jonath'},{'Tiffan'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Elana '},{'Mariah'},{'Sameer'},{'Marnie'},&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Mariah'},{'Bob Si'},,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Tiffan'},{'James '},{'Nat We'},{'Michae'},&,1.0,&
{'Jonath'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Michel'},{'Michae'},,,,,&,1.0,&
{'Chris '},{'Sameer'},{'Michae'},{'Michel'},{'Debbie'},{'Jonath'},&,1.0,&
{'Tiffan'},{'Elana '},{'Michel'},{'Marnie'},{'Nat We'},{'Sameer'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Michel'},{'Sameer'},{'Elana '},{'Debbie'},{'Marnie'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Elana '},{'James '},{'Tiffan'},{'Mariah'},{'Michae'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},{'Nat We'},,,&,1.0,&
{'Dan Ry'},{'Nabil '},{'Mariah'},{'Tiffan'},{'Nat We'},{'Sameer'},&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Tiffan'},{'Jonath'},{'Dan Ry'},{'Mariah'},,,&,1.0,&
{'Sameer'},{'Dan Ry'},{'Elana '},{'Michae'},{'Nabil '},{'Bob Si'},&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Tiffan'},{'Mariah'},{'Elana '},,&,1.0,&
{'Elana '},{'Nat We'},{'Marnie'},{'Michel'},{'Sameer'},{'Debbie'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Nat We'},{'Mariah'},{'Tiffan'},{'Michel'},&,1.0,&
{'Sameer'},{'Elana '},{'Tiffan'},,,,&,1.0,&
{'Nabil '},{'Sameer'},{'Marnie'},{'Elana '},{'Nat We'},,&,1.0,&
{'Bob Si'},{'Michae'},{'Will M'},{'James '},,,&,1.0,&
{'Michel'},{'Nat We'},{'Jonath'},{'James '},,,&,1.0,&
{'Elana '},{'Bob Si'},{'Dan Ry'},{'Mariah'},{'Marnie'},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michae'},{'Tiffan'},{'Nabil '},,&,1.0,&
{'Tiffan'},{'Marnie'},{'Elana '},{'Bob Si'},,,&,1.0,&
{'Nat We'},{'Michel'},{'Sameer'},{'Debbie'},{'Marnie'},{'Elana '},&,1.0,&
{'Jennif'},{'Marnie'},{'Sameer'},{'Chris '},,,&,1.0,&
{'Will M'},{'Dan Ry'},{'James '},{'Michel'},,,&,1.0,&
{'Elana '},{'Michel'},{'Jonath'},{'Sameer'},,,&,1.0,&
{'Elana '},{'Michel'},{'Sameer'},{'Nat We'},,,&,1.0,&
{'Michel'},{'Dan Ry'},{'Sameer'},{'Elana '},{'Nat We'},,&,1.0,&
{'Nat We'},{'Michel'},{'Sameer'},{'Marnie'},{'Elana '},{'Debbie'},&,1.0,&
{'Jennif'},{'Sameer'},{'Jonath'},{'Chris '},{'Marnie'},{'Nat We'},&,1.0,&
{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},,,&,1.0,&
{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},,,&,1.0,&
{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},,,&,1.0,&
{'Will M'},{'James '},{'Reuben'},{'Debbie'},,,&,1.0,&
{'Nat We'},{'Marnie'},{'Michae'},{'Chris '},,,&,1.0,&
{'Chris '},,,,,,&,1.0,&
{'Sameer'},{'Chris '},{'Tiffan'},{'Mariah'},,,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},,,,&,1.0,&
{'Debbie'},{'Tiffan'},{'Marnie'},{'Reuben'},{'Laura '},{'Jennif'},&,1.0,&
{'Tiffan'},{'Mariah'},{'Bob Si'},{'Dan Ry'},{'Sameer'},{'Michae'},&,1.0,&
{'Tiffan'},{'Michel'},{'Dan Ry'},,,,&,1.0,&
{'Dan Ry'},{'Sameer'},{'Michel'},{'Jonath'},,,&,1.0,&
{'Chris '},{'Jennif'},{'Michae'},{'Nat We'},{'Jonath'},{'Debbie'},&,1.0,&
{'Sameer'},,,,,,&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Tiffan'},,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},,,,&,1.0,&
{'Nat We'},{'Sameer'},{'Nabil '},{'Tiffan'},{'Marnie'},{'Chris '},&,1.0,&
{'Marnie'},{'Jonath'},{'Sameer'},{'Nat We'},{'Elana '},,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Mariah'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Tiffan'},{'Michae'},{'Mariah'},&,1.0,&
{'Marnie'},{'James '},{'Elana '},{'Michel'},{'Sameer'},{'Will M'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Dan Ry'},,,&,1.0,&
{'Jennif'},{'Marnie'},{'Sameer'},{'Laura '},{'Chris '},{'Jonath'},&,1.0,&
{'Jennif'},{'Marnie'},{'Sameer'},{'Laura '},{'Chris '},{'Jonath'},&,1.0,&
{'Dan Ry'},{'Nabil '},{'Tiffan'},{'Elana '},{'Jennif'},{'Marnie'},&,1.0,&
{'James '},{'Elana '},{'Mariah'},{'Tiffan'},{'Marnie'},{'Dan Ry'},&,1.0,&
{'Jennif'},{'Jonath'},{'Michel'},{'Sameer'},{'Marnie'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Michel'},{'James '},{'Elana '},,,&,1.0,&
{'Sam Sa'},{'Mariah'},{'Dan Ry'},{'Nat We'},{'Tiffan'},,&,1.0,&
{'Mariah'},{'Bob Si'},{'Dan Ry'},{'Tiffan'},{'Nat We'},,&,1.0,&
{'Jennif'},{'James '},{'Mariah'},{'Debbie'},{'Jonath'},{'Michel'},&,1.0,&
{'Marnie'},{'Michel'},{'Jonath'},{'Elana '},{'Dan Ry'},{'Sameer'},&,1.0,&
{'Laura '},{'Jonath'},{'Elana '},{'Nat We'},,,&,1.0,&
{'Sameer'},{'Chris '},{'Tiffan'},{'Jonath'},{'Elana '},{'Nat We'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Reuben'},{'Michel'},{'Marnie'},{'Mariah'},{'Debbie'},{'Michae'},&,1.0,&
{'Marnie'},{'Sameer'},{'Elana '},{'Nat We'},{'Michel'},{'Chris '},&,1.0,&
{'Sameer'},{'Jonath'},{'Nat We'},,,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Sameer'},{'Laura '},,,&,1.0,&
{'Sam Sa'},{'James '},{'Will M'},{'Debbie'},{'Laura '},{'Nat We'},&,1.0,&
{'Jennif'},{'Marnie'},{'Elana '},{'Chris '},{'Sameer'},{'Michae'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Michel'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Dan Ry'},{'Bob Si'},,,,,&,1.0,&
{'Nat We'},{'Bob Si'},{'Tiffan'},{'Liz Ta'},{'Dan Ry'},,&,1.0,&
{'Tiffan'},{'Sameer'},{'Nat We'},,,,&,1.0,&
{'Laura '},{'Elana '},{'Marnie'},{'Michae'},{'Sameer'},{'Dan Ry'},&,1.0,&
{'Sameer'},,,,,,&,1.0,&
{'Michel'},{'Sameer'},{'Jonath'},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Michel'},{'Mariah'},{'Debbie'},{'Sameer'},,,&,1.0,&
{'Michel'},{'Mariah'},{'Debbie'},{'Sameer'},,,&,1.0,&
{'Sameer'},{'Michel'},{'Elana '},{'Dan Ry'},{'Nat We'},{'Jonath'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Tiffan'},{'Nat We'},{'Mariah'},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Tiffan'},{'Mariah'},,,&,1.0,&
{'Reuben'},{'Debbie'},{'Mariah'},,,,&,1.0,&
{'Sameer'},{'Chris '},{'Mariah'},{'Jennif'},{'Michae'},{'Marnie'},&,1.0,&
{'Nat We'},{'Nabil '},{'Sameer'},{'Elana '},{'Jennif'},{'Jonath'},&,1.0,&
{'Elana '},{'Michel'},{'Sameer'},{'Dan Ry'},{'Jonath'},{'James '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Jonath'},{'Elana '},{'Nat We'},,,,&,1.0,&
{'Michel'},{'Sameer'},{'Jonath'},{'Nat We'},{'Jennif'},{'Marnie'},&,1.0,&
{'Laura '},{'Jennif'},{'James '},{'Sameer'},{'Elana '},{'Michel'},&,1.0,&
{'Nat We'},{'Sameer'},{'Marnie'},{'Dan Ry'},{'Elana '},{'Liz Ta'},&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Nat We'},{'Sameer'},{'Marnie'},,&,1.0,&
{'Marnie'},,,,,,&,1.0,&
{'Nat We'},{'Elana '},{'Jonath'},{'Tiffan'},{'Michel'},{'Laura '},&,1.0,&
{'Sameer'},{'Debbie'},{'Elana '},{'Michel'},{'Nat We'},{'Marnie'},&,1.0,&
{'Nat We'},{'Mariah'},,,,,&,1.0,&
{'Reuben'},{'Dan Ry'},,,,,&,1.0,&
{'Dan Ry'},{'Debbie'},{'Nat We'},,,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Nabil '},{'Will M'},{'Bob Si'},,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Nabil '},{'Will M'},{'Bob Si'},,&,1.0,&
{'James '},{'Jonath'},{'Sam Sa'},,,,&,1.0,&
{'Jonath'},{'James '},{'Sam Sa'},,,,&,1.0,&
{'Sameer'},{'Tiffan'},{'Elana '},{'Michel'},{'Nat We'},{'Jonath'},&,1.0,&
{'Tiffan'},{'Jonath'},{'Elana '},{'Michel'},{'Sameer'},{'James '},&,1.0,&
{'Sameer'},{'Michel'},{'Nat We'},,,,&,1.0,&
{'Elana '},{'Jonath'},{'Mariah'},{'Michae'},{'Dan Ry'},{'Tiffan'},&,1.0,&
{'Marnie'},{'Jennif'},{'Jonath'},{'Elana '},{'Sameer'},{'Nat We'},&,1.0,&
{'Marnie'},{'Jennif'},{'Jonath'},{'Elana '},{'Sameer'},{'Nat We'},&,1.0,&
{'Michel'},{'Bob Si'},{'James '},{'Nabil '},{'Tiffan'},{'Elana '},&,1.0,&
{'Tiffan'},{'Bob Si'},{'Mariah'},{'Dan Ry'},{'Will M'},{'James '},&,1.0,&
{'Bob Si'},{'Will M'},{'James '},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Elana '},{'Michel'},,,,,&,1.0,&
{'Sameer'},{'Debbie'},{'Nat We'},{'Michel'},{'Marnie'},{'Elana '},&,1.0,&
{'Tiffan'},{'Laura '},{'Antoni'},{'Sam Sa'},,,&,1.0,&
{'Tiffan'},{'Laura '},{'Antoni'},{'Sam Sa'},,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Mariah'},{'Michae'},{'Nat We'},{'Nabil '},&,1.0,&
{'Mariah'},{'Michae'},{'Nat We'},{'Jonath'},{'Sam Sa'},{'Bob Si'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michae'},{'James '},{'Mariah'},,&,1.0,&
{'Marnie'},{'Sameer'},{'Michel'},{'Jonath'},{'Nat We'},{'Jennif'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Michae'},{'James '},{'Mariah'},&,1.0,&
{'James '},,,,,,&,1.0,&
{'James '},,,,,,&,1.0,&
{'James '},{'Sam Sa'},,,,,&,1.0,&
{'Marnie'},{'Chris '},{'Debbie'},{'Sameer'},{'Elana '},{'Laura '},&,1.0,&
{'Sameer'},{'Elana '},{'Nat We'},{'James '},{'Tiffan'},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'James '},{'Dan Ry'},{'Mariah'},{'Bob Si'},{'Nat We'},{'Sameer'},&,1.0,&
{'Dan Ry'},{'James '},{'Michel'},{'Elana '},{'Mariah'},{'Nat We'},&,1.0,&
{'Will M'},{'Reuben'},,,,,&,1.0,&
{'Elana '},{'Michel'},{'Sameer'},{'Dan Ry'},{'Jonath'},{'Liz Ta'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Michae'},{'Elana '},{'Nabil '},{'Dan Ry'},{'Tiffan'},,&,1.0,&
{'Elana '},{'Michae'},{'Nabil '},{'Dan Ry'},{'Tiffan'},,&,1.0,&
{'Michel'},{'Tiffan'},{'Nat We'},,,,&,1.0,&
{'Tiffan'},{'Sameer'},{'Nat We'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Sameer'},{'Mariah'},{'Elana '},{'James '},{'Jennif'},{'Dan Ry'},&,1.0,&
{'Sameer'},{'Mariah'},{'Elana '},{'James '},{'Jennif'},{'Dan Ry'},&,1.0,&
{'Elana '},{'Mariah'},{'Tiffan'},{'Michel'},{'Laura '},{'Jennif'},&,1.0,&
{'Bob Si'},{'Will M'},{'Dan Ry'},{'Chris '},{'Marnie'},{'Tiffan'},&,1.0,&
{'Michel'},{'Sameer'},{'Chris '},{'Nat We'},,,&,1.0,&
{'Sameer'},{'Nat We'},{'Marnie'},{'Tiffan'},{'Michae'},{'Dan Ry'},&,1.0,&
{'Sameer'},{'Jonath'},{'Michel'},{'Marnie'},{'Jennif'},{'Chris '},&,1.0,&
{'Nat We'},{'Jonath'},{'Sameer'},{'Elana '},{'Marnie'},{'Jennif'},&,1.0,&
{'Tiffan'},{'Bob Si'},{'Laura '},{'James '},{'Marnie'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Michae'},{'Nat We'},{'James '},,&,1.0,&
{'Elana '},{'Nat We'},{'Marnie'},{'Michel'},{'Sameer'},{'Debbie'},&,1.0,&
{'Laura '},{'Sameer'},{'Nat We'},{'Tiffan'},{'Jonath'},,&,1.0,&
{'Sameer'},{'Elana '},{'Jonath'},{'Marnie'},{'Jennif'},{'Michel'},&,1.0,&
{'Dan Ry'},{'Laura '},{'Michel'},,,,&,1.0,&
{'Michel'},{'Sameer'},{'Nat We'},{'Marnie'},,,&,1.0,&
{'Michel'},{'Sameer'},{'Tiffan'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Sameer'},,,&,1.0,&
{'Elana '},{'Michel'},,,,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Tiffan'},{'Elana '},{'Will M'},{'Nabil '},&,1.0,&
{'Jonath'},{'Elana '},{'Sameer'},{'Nat We'},{'Laura '},{'Jennif'},&,1.0,&
{'Jennif'},{'Tiffan'},{'Chris '},{'Jonath'},{'Dan Ry'},{'Nat We'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},,,,,&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Elana '},{'Michel'},{'James '},{'Michae'},{'Dan Ry'},{'Sameer'},&,1.0,&
{'Jonath'},,,,,,&,1.0,&
{'Nat We'},{'Chris '},{'Marnie'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Nabil '},{'Michel'},{'Sam Sa'},{'Jennif'},{'Tiffan'},{'Debbie'},&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Jennif'},{'Michae'},{'Sameer'},{'Michel'},{'Marnie'},{'Chris '},&,1.0,&
{'Michae'},{'Sameer'},{'Nat We'},{'Marnie'},{'Chris '},{'Elana '},&,1.0,&
{'Jonath'},{'Bob Si'},{'Liz Ta'},,,,&,1.0,&
{'Liz Ta'},{'Sameer'},{'James '},{'Chris '},{'Dan Ry'},{'Laura '},&,1.0,&
{'Sameer'},{'Jonath'},{'Nat We'},{'Chris '},{'Marnie'},{'Jennif'},&,1.0,&
{'Reuben'},{'Sameer'},{'Dan Ry'},{'Nabil '},{'Jonath'},{'Liz Ta'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},,,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Mariah'},{'Tiffan'},{'Chris '},{'Debbie'},&,1.0,&
{'Sameer'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},,,&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Nat We'},{'Marnie'},{'Michel'},{'Nabil '},{'Elana '},{'Laura '},&,1.0,&
{'Tiffan'},{'Michae'},,,,,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Tiffan'},,,&,1.0,&
{'Michel'},{'Michae'},{'Tiffan'},{'Dan Ry'},{'Jonath'},{'Bob Si'},&,1.0,&
{'Mariah'},{'Bob Si'},{'Dan Ry'},{'Debbie'},{'Reuben'},{'Chris '},&,1.0,&
{'Dan Ry'},{'Nabil '},{'Bob Si'},,,,&,1.0,&
{'Tiffan'},{'Nat We'},{'Dan Ry'},{'Liz Ta'},{'Nabil '},,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Dan Ry'},{'Elana '},{'Michae'},&,1.0,&
{'Chris '},{'Sameer'},{'Jonath'},{'Jennif'},{'Marnie'},{'Michel'},&,1.0,&
{'Chris '},{'Sameer'},{'Jonath'},,,,&,1.0,&
{'Tiffan'},{'Nat We'},{'Liz Ta'},{'Mariah'},{'Michel'},{'Reuben'},&,1.0,&
{'Jonath'},{'Elana '},{'Mariah'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},,,,&,1.0,&
{'Sameer'},{'Elana '},{'Jonath'},{'Reuben'},,,&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Michel'},{'Tiffan'},{'James '},{'Mariah'},&,1.0,&
{'Michae'},{'Dan Ry'},{'Sameer'},{'Elana '},{'Tiffan'},{'Mariah'},&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},,,,&,1.0,&
{'Sameer'},{'Chris '},{'Antoni'},{'Marnie'},,,&,1.0,&
{'Nat We'},{'Jonath'},{'Sameer'},{'Marnie'},{'Elana '},{'Jennif'},&,1.0,&
{'Bob Si'},{'Elana '},{'Will M'},{'James '},{'Sameer'},{'Michel'},&,1.0,&
{'Mariah'},{'Dan Ry'},{'Elana '},{'Tiffan'},{'Bob Si'},{'Sameer'},&,1.0,&
{'Sameer'},{'Jennif'},{'Chris '},{'Tiffan'},{'Nat We'},{'Jonath'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Tiffan'},{'James '},{'Michae'},{'Michel'},&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},,,&,1.0,&
{'Mariah'},{'Nat We'},{'Reuben'},{'James '},{'Michae'},{'Will M'},&,1.0,&
{'Elana '},{'Nabil '},{'Marnie'},,,,&,1.0,&
{'James '},,,,,,&,1.0,&
{'Sameer'},{'Jennif'},{'Chris '},{'Marnie'},{'Nabil '},{'Jonath'},&,1.0,&
{'Nat We'},{'Michel'},{'Sameer'},{'Jonath'},,,&,1.0,&
{'Michel'},{'Sameer'},{'Nat We'},{'Jonath'},,,&,1.0,&
{'Dan Ry'},{'Michae'},{'Jonath'},{'James '},{'Mariah'},{'Tiffan'},&,1.0,&
{'Jonath'},,,,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Jennif'},&,1.0,&
{'Dan Ry'},{'Marnie'},{'Sameer'},,,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'James '},{'Elana '},{'Bob Si'},,&,1.0,&
{'Bob Si'},{'Michae'},{'James '},{'Michel'},{'Liz Ta'},{'Antoni'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Mariah'},{'Nat We'},{'Jonath'},{'Reuben'},{'James '},{'Sam Sa'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Chris '},{'Jonath'},{'Michel'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Laura '},{'Dan Ry'},{'Tiffan'},{'Will M'},{'Michel'},{'James '},&,1.0,&
{'Will M'},{'Reuben'},{'Dan Ry'},,,,&,1.0,&
